id;name;style;breweryId;ounces;abv
73;Real McCoy Amber Ale (Current);American Amber / Red Ale;534;12.0;4.5
1628;Festivus (1);Winter Warmer;356;12.0;7.199.999.999.999.990
1626;Manayunk Oktoberfest;Märzen / Oktoberfest;356;12.0;6.7
1625;Belgian Style Session Ale;Belgian Pale Ale;356;12.0;4.5
1624;Manayunk IPA;American IPA;356;12.0;5.5
1600;Yunkin' Punkin';Pumpkin Ale;356;12.0;5.5
1484;Summer Paradise;American Pale Wheat Ale;356;12.0;5.0
1356;Monk from the 'Yunk;Tripel;356;12.0;9.0
1355;Schuylkill Punch;Fruit / Vegetable Beer;356;12.0;6.0
1334;Dreamin' Double IPA;American Double / Imperial IPA;356;12.0;8.5
1674;Chaotic Double IPA;American Double / Imperial IPA;346;12.0;9.9
1673;Manzanita IPA;American IPA;346;12.0;8.0
1672;Riverwalk Blonde Ale;American Blonde Ale;346;12.0;6.0
1671;Gillespie Brown Ale;American Brown Ale;346;12.0;9.5
1670;Manzanita Pale Ale;American Pale Ale (APA);346;12.0;66.000.000.000.000.000
1262;Marble Pilsner;German Pilsener;443;12.0;4.7
845;Marble India Pale Ale;American IPA;443;12.0;6.2
1783;Toughcats IPA;American IPA;317;16.0;7.199.999.999.999.990
1717;Tug Pale Ale;American Pale Ale (APA);317;16.0;5.0
1716;Sexy Chaos;Russian Imperial Stout;317;16.0;9.9
1516;Ace Hole American Pale Ale;American Pale Ale (APA);317;16.0;6.3
725;Cant Dog Imperial Pale Ale;American Double / Imperial IPA;317;16.0;969.999.999.999.999
2308;River House;Saison / Farmhouse Ale;161;16.0;5.0
2268;Pretzel Stout;American Stout;161;16.0;6.5
2197;Rubberneck Red;American Amber / Red Ale;161;16.0;5.0
2120;The Imperial Texan;American Double / Imperial IPA;161;16.0;8.0
1234;The Imperial Texan;American Double / Imperial IPA;161;12.0;8.0
1233;Day Break 4-Grain Breakfast Beer;Rye Beer;161;16.0;5.0
1232;River House Saison;Saison / Farmhouse Ale;161;12.0;5.0
1231;There Will Be Stout;American Stout;161;12.0;6.5
1831;Our Legacy IPA;American IPA;299;12.0;6.5
1359;Saranac Shandy;Shandy;299;12.0;4.2
1135;Our Legacy IPA;American IPA;299;16.0;6.5
960;Saranac Golden Pilsener (2003);German Pilsener;299;12.0;5.1
959;Saranac Adirondack Light (2002);Light Lager;299;12.0;4.5
958;DAX Light (1998);Light Lager;299;12.0;4.5
957;Saranac Traditional Lager (2000);American Pale Lager;299;12.0;4.8
956;Pomegranate Wheat (2008);Fruit / Vegetable Beer;299;12.0;4.7
773;Blueberry Blonde Ale;American Blonde Ale;299;12.0;5.0
686;Saranac White IPA;American IPA;299;12.0;6.0
453;Saranac Summer Ale (2011);American Pale Wheat Ale;299;12.0;4.7
150;Saranac Pale Ale (12 oz.);English Pale Ale;299;12.0;5.5
133;Saranac Pale Ale (16 oz.);English Pale Ale;299;16.0;5.5
1578;Lahaina Town Brown;American Brown Ale;375;12.0;5.1
1429;Pau Hana Pilsner;Czech Pilsener;375;12.0;5.5
1271;Lemongrass Saison;Saison / Farmhouse Ale;375;12.0;5.0
713;Aloha B’ak’tun;Belgian Strong Dark Ale;375;12.0;7.000.000.000.000.000
712;Liquid Breadfruit;Fruit / Vegetable Beer;375;12.0;819.999.999.999.999
690;Sobrehumano Palena'ole;American Amber / Red Ale;375;12.0;6.0
547;La Perouse White;Witbier;375;12.0;5.0
435;Flyin' HI.P.Hay;American IPA;375;12.0;6.800.000.000.000.000
313;Mana Wheat;American Pale Wheat Ale;375;12.0;5.5
33;Bikini Blonde Lager;Munich Helles Lager;375;12.0;4.5
32;CoCoNut Porter;American Porter;375;12.0;5.7
31;Big Swell IPA;American IPA;375;12.0;6.2
1237;Pit Stop Chocolate Porter;American Porter;448;12.0;36.999.999.999.999.900
1236;Pace Setter Belgian Style Wit;Witbier;448;12.0;36.999.999.999.999.900
1047;Back in the Saddle Rye Pale Ale;American Pale Ale (APA);448;12.0;36.999.999.999.999.900
1986;Bushwhacker Cider;Cider;254;16.0;6.9
1985;Weim-R-Iner;Cider;254;16.0;6.9
1984;Cherry Bomb;Cider;254;16.0;6.9
2186;Tsunami IPA;American IPA;203;19.2;7.199.999.999.999.990
2185;Tsunami IPA;American IPA;203;12.0;7.199.999.999.999.990
2184;Humpback Blonde Ale;American Blonde Ale;203;12.0;4.2
2178;Hawaiian Crow Porter;American Porter;203;12.0;5.2
2177;Volcano Red Ale;American Amber / Red Ale;203;12.0;5.2
2176;Mauna Kea Pale Ale;American Pale Ale (APA);203;12.0;5.4
1508;Shark Bait;Fruit / Vegetable Beer;393;12.0;5.3
1507;Gator Tail Brown Ale;American Brown Ale;393;12.0;5.3
1506;Miami Vice IPA;American IPA;393;12.0;7.1
1325;Big Rod Coconut Ale;American Blonde Ale;393;12.0;5.3
174;Mickey Finn's Amber Ale;American Amber / Red Ale;552;12.0;559.999.999.999.999
2093;Pleasure Town;American IPA;223;12.0;6.3
1814;Pleasure Town IPA;American IPA;223;12.0;6.3
587;Snowshoe White Ale;Witbier;223;12.0;4.8
586;Kodiak Brown Ale;American Brown Ale;223;12.0;5.0
434;Sockeye Red IPA;American IPA;223;12.0;5.7
2668;Habitus (2014);American Double / Imperial IPA;3;16.0;8.0
2667;Solis;American IPA;3;16.0;7.5
2666;Jucundus;Wheat Ale;3;16.0;6.0
2664;Habitus;American Double / Imperial IPA;3;16.0;8.0
2663;Grazias;Cream Ale;3;16.0;6.3
2662;Claritas;Kölsch;3;16.0;579.999.999.999.999
2535;Vinyl Frontier;American Double / Imperial IPA;65;24.0;8.3
2534;Disco Superfly;American IPA;65;24.0;8.0
2533;Misty Mountain Hop;American IPA;65;24.0;7.5
2532;One-Hit Wonderful;Belgian IPA;65;24.0;7.5
2531;En Parfaite Harmonie;Saison / Farmhouse Ale;65;24.0;6.5
2530;Daft Funk;Berliner Weissbier;65;24.0;4.3
2529;Love In An Ellavator;American IPA;65;24.0;7.5
2528;Spin Doctor;American Pale Ale (APA);65;24.0;5.3
1612;Keeper (Current);American Pilsner;363;12.0;5.0
1611;Better Half;American IPA;363;12.0;6.800.000.000.000.000
1273;SNO White Ale;Witbier;440;16.0;4.8
365;BRIK Irish Red Ale;Irish Red Ale;440;16.0;4.8
273;AXL Pale Ale;American Pale Ale (APA);440;16.0;?
1884;Hop Freak;American Double / Imperial IPA;284;16.0;8.7
1272;Louie's Demise Amber Ale;American Amber / Red Ale;284;16.0;5.1
1080;Hop Happy;American IPA;284;16.0;7.5
932;Booyah Farmhouse Ale;Saison / Farmhouse Ale;284;16.0;6.5
776;O-Gii;Witbier;284;16.0;9.2
172;Flaming Damsel Lager (2010);Vienna Lager;284;16.0;4.8
171;Louie’s Demise Immort-Ale (2010);American Amber / Red Ale;284;16.0;5.1
2361;Axe Head Malt Liquor;American Malt Liquor;134;24.0;9.9
2359;Huber Bock (2014);Bock;134;16.0;5.4
2358;Minhas Light (2012);Light Lager;134;12.0;4.0
2282;Huber;American Pale Lager;134;12.0;5.0
2281;Clear Creek Ice;American Pale Lager;134;16.0;6.2
2280;Clear Creek Ice;American Pale Lager;134;12.0;6.2
2279;Mountain Crest;American Pale Lager;134;16.0;5.5
2278;Mountain Crest;American Pale Lager;134;12.0;5.5
2277;Mountain Creek (2013);American Pale Lager;134;12.0;5.5
2276;Boxer;American Adjunct Lager;134;24.0;5.0
2275;Boxer Light;Light Lager;134;12.0;4.2
2274;Boxer Ice;American Adjunct Lager;134;12.0;5.5
2273;Boxer;American Adjunct Lager;134;12.0;5.0
2442;Cortez Gold;Belgian Pale Ale;98;32.0;5.0
2441;Mission IPA;American IPA;98;32.0;6.800.000.000.000.000
1460;El Conquistador Extra Pale Ale;American Pale Ale (APA);98;32.0;4.8
1459;Shipwrecked Double IPA;American Double / Imperial IPA;98;32.0;9.2
1476;Squeaky Bike Nut Brown Ale;American Brown Ale;399;16.0;4.0
902;Dead Horse Amber;American Pale Wheat Ale;399;16.0;4.0
645;Rocket Bike American Lager;California Common / Steam Beer;399;16.0;4.0
644;Johnny's American IPA;American IPA;399;16.0;4.0
337;Boneshaker Brown Ale;English Brown Ale;547;24.0;5.5
336;Iron Mike Pale Ale;American Pale Ale (APA);547;24.0;559.999.999.999.999
2236;Monkadelic;American Pale Ale (APA);189;12.0;4.2
2159;City of the Sun;American IPA;209;16.0;7.5
2157;Booming Rollers;American IPA;209;16.0;6.800.000.000.000.000
2156;Oneida;American Pale Ale (APA);209;16.0;5.2
2154;Aurora ;American Amber / Red Ale;209;16.0;6.7
1495;Lomaland;Saison / Farmhouse Ale;209;16.0;5.5
1494;Fortunate Islands;American Pale Wheat Ale;209;16.0;4.7
1493;Black House;American Stout;209;16.0;579.999.999.999.999
1492;Blazing World;American Amber / Red Ale;209;16.0;6.5
327;Wapiti Amber Ale;American Amber / Red Ale;549;12.0;5.0
719;Sweet Georgia Brown;American Brown Ale;514;16.0;5.4
718;Rich Man's IIPA;American Double / Imperial IPA;514;16.0;8.7
717;Monkey Paw Oatmeal Pale Ale;American Pale Ale (APA);514;16.0;579.999.999.999.999
1907;Montauk Summer Ale;American Blonde Ale;276;12.0;559.999.999.999.999
1906;Driftwood Ale;Extra Special / Strong Bitter (ESB);276;12.0;6.0
1756;When Helles Freezes Over;Munich Helles Lager;326;12.0;559.999.999.999.999
1617;Morgan Street Oktoberfest;Märzen / Oktoberfest;326;12.0;4.9
1052;Honey Wheat;American Pale Wheat Ale;326;12.0;4.7
1051;Black Bear Dark Lager;Schwarzbier;326;12.0;4.6
1046;Golden Pilsner;German Pilsener;326;12.0;5.0
2413;Cali Creamin';Cream Ale;111;12.0;5.2
419;Second Wind Pale Ale;American Pale Ale (APA);540;12.0;5.0
408;Sunny Haze;Hefeweizen;540;12.0;5.0
2237;Towhead;American Blonde Ale;188;12.0;5.2
2208;Lil' Helper;American IPA;188;12.0;7.000.000.000.000.000
1952;Train Wreck;American Amber / Red Ale;260;16.0;819.999.999.999.999
768;Full Moon Belgian White Ale;Witbier;507;12.0;8.5
625;Desert Magic IPA;American IPA;507;12.0;7.199.999.999.999.990
326;Up River Light;Light Lager;507;12.0;4.2
132;Full Moon Belgian White Ale (2007);Witbier;507;12.0;8.5
131;Dry Heat Hefeweizen (2006);Hefeweizen;507;12.0;5.5
1598;Mustang Sixty-Six;American Amber / Red Lager;366;12.0;5.0
862;Mustang '33;American Pale Lager;366;12.0;4.0
699;Session '33 (2011);American Pale Lager;366;12.0;4.0
421;Mustang Golden Ale;American Blonde Ale;366;12.0;5.3
420;Washita Wheat;American Pale Wheat Ale;366;12.0;5.3
2345;Gansett Light;Light Lager;143;16.0;36.999.999.999.999.900
2224;Bohemian Pils;American Pilsner;143;16.0;5.2
1775;Autocrat Coffee Milk Stout;Milk / Sweet Stout;143;16.0;5.3
1291;Narragansett Bohemian Pilsner;German Pilsener;143;16.0;8.6
1093;Narragansett Summer Ale;American Pale Wheat Ale;143;12.0;4.2
580;Narragansett Cream Ale;Cream Ale;143;16.0;5.0
403;Narragansett Summer Ale;American Pale Wheat Ale;143;16.0;4.2
316;Narragansett Porter;American Porter;143;16.0;7.000.000.000.000.000
315;Narragansett Bock;Bock;143;16.0;6.5
314;Narragansett Fest Lager;Märzen / Oktoberfest;143;16.0;5.5
1537;Undun Blonde Ale;American Blonde Ale;387;16.0;5.3
1536;CuDa Cascadian Dark Ale;American Black Ale;387;16.0;73.999.999.999.999.900
1265;Old Grogham Imperial India Pale Ale;American Double / Imperial IPA;387;16.0;8.5
747;Old Grogham Imperial India Pale Ale (2012);American Double / Imperial IPA;387;16.0;8.5
746;CuDa Cascadian Dark Ale (2012);American Black Ale;387;16.0;73.999.999.999.999.900
654;Undun Blonde Ale (2012);American Blonde Ale;387;16.0;5.3
1705;Wick For Brains;Pumpkin Ale;337;12.0;6.1
1148;Nebraska India Pale Ale;American IPA;337;12.0;6.5
1147;EOS Hefeweizen;Hefeweizen;337;12.0;4.8
1146;Brunette Nut Brown Ale;English Brown Ale;337;12.0;4.8
1145;Cardinal Pale Ale;American Pale Ale (APA);337;12.0;5.7
1758;County Line IPA;American IPA;325;12.0;66.000.000.000.000.000
1757;Trauger Pilsner;German Pilsener;325;12.0;4.8
2475;Slow Ride;American IPA;82;12.0;4.5
2230;Ranger IPA;American IPA;82;12.0;6.5
1987;Shift;American Pale Lager;82;12.0;5.0
1978;1554 Black Lager;Euro Dark Lager;82;12.0;559.999.999.999.999
1975;Blue Paddle;Czech Pilsener;82;12.0;4.8
1737;California Route;American Amber / Red Lager;82;12.0;5.5
1707;Snapshot;American Pale Wheat Ale;82;16.0;5.2
1690;Sunshine Wheat Beer;American Pale Wheat Ale;82;12.0;4.8
1586;Fat Tire Amber Ale;American Amber / Red Ale;82;12.0;5.2
952;Shift (1);American Pale Lager;82;12.0;5.0
748;Fat Tire Amber Ale (2011);American Amber / Red Ale;82;12.0;5.2
578;Shift;American Pale Lager;82;16.0;5.0
564;Ranger IPA;American IPA;82;16.0;6.5
563;Fat Tire Amber Ale;American Amber / Red Ale;82;16.0;5.2
115;Ranger IPA (Current);American IPA;82;12.0;6.5
72;Sunshine Wheat Beer (2009);American Pale Wheat Ale;82;12.0;4.8
71;Fat Tire Amber Ale (2008);American Amber / Red Ale;82;12.0;5.2
1417;Weiss Trash Culture;Berliner Weissbier;410;12.0;34.000.000.000.000.000
885;Sea Hag IPA;American IPA;410;12.0;6.2
884;Elm City Pilsner;American Pilsner;410;12.0;5.0
757;Atlantic Amber Ale (2004);American Amber / Red Ale;410;12.0;5.0
568;668 Neighbor of the Beast12 oz.;Belgian Pale Ale;410;12.0;9.0
320;Gandhi-Bot Double IPA (12 oz.);American Double / Imperial IPA;410;12.0;8.799.999.999.999.990
43;668 Neighbor of the Beast (16 oz.) (2010);Belgian Pale Ale;410;16.0;9.0
42;Gandhi-Bot Double IPA (16 oz.) (2010);American Double / Imperial IPA;410;16.0;8.799.999.999.999.990
41;Elm City Lager (2007);American Pilsner;410;12.0;5.0
40;Atlantic Amber Ale (2007);American Amber / Red Ale;410;12.0;5.0
39;Sea Hag IPA (Current);American IPA;410;12.0;6.2
2272;Rebirth Pale Ale;American Pale Ale (APA);174;12.0;5.0
1582;Irish Channel Stout;American Stout;174;16.0;6.800.000.000.000.000
1114;MechaHopzilla;American Double / Imperial IPA;174;16.0;8.799.999.999.999.990
486;Hopitoulas IPA;American IPA;174;16.0;6.5
485;NOLA Brown Ale;English Dark Mild Ale;174;12.0;3.9
484;NOLA Blonde Ale;American Blonde Ale;174;12.0;4.9
2043;Skylight;Dunkelweizen;241;12.0;559.999.999.999.999
2042;Kadigan;American Blonde Ale;241;12.0;559.999.999.999.999
2041;Dammit Jim!;American Amber / Red Ale;241;12.0;5.2
646;Nut Brown Ale;English Brown Ale;518;12.0;5.4
165;White Ale;Witbier;518;12.0;4.6
2050;Cream Ale;Cream Ale;238;12.0;4.2
915;Green Head IPA;American IPA;495;12.0;7.199.999.999.999.990
914;Plum Island Belgian White;Witbier;495;12.0;5.4
913;Newburyport Pale Ale;American Pale Ale (APA);495;12.0;5.5
1811;Marblehead;American Amber / Red Ale;305;16.0;5.5
1622;Jam Session;American Pale Ale (APA);359;16.0;5.1
1621;Hop Drop 'N Roll IPA;American IPA;359;16.0;7.199.999.999.999.990
1307;Paleo IPA;English India Pale Ale (IPA);431;12.0;6.0
1306;Buck Snort Stout;American Stout;431;12.0;6.1
1305;Station 33 Firehouse Red;Irish Red Ale;431;12.0;5.5
1304;Slimy Pebble Pils;German Pilsener;431;12.0;4.5
2692;Get Together;American IPA;0;16.0;4.5
2691;Maggie's Leap;Milk / Sweet Stout;0;16.0;4.9
2690;Wall's End;English Brown Ale;0;16.0;4.8
2689;Pumpion;Pumpkin Ale;0;16.0;6.0
2688;Stronghold;American Porter;0;16.0;6.0
2687;Parapet ESB;Extra Special / Strong Bitter (ESB);0;16.0;559.999.999.999.999
1854;Blue Boots IPA;American IPA;293;16.0;6.9
1227;Hoppy Bitch IPA;American IPA;450;16.0;6.3
1226;Three Skulls Ale Pale Ale;American Pale Ale (APA);450;16.0;6.3
541;Walter's Premium Pilsener Beer;German Pilsener;529;12.0;4.5
109;Floppin' Crappie;American Pale Wheat Ale;529;12.0;4.5
1917;Left of the Dial IPA;American IPA;271;12.0;4.3
1190;Notch Session Pils;Czech Pilsener;271;12.0;4.0
1264;O'Fallon Pumpkin Beer;Pumpkin Ale;442;12.0;5.5
1258;5 Day IPA;American IPA;442;12.0;6.1
128;O'Fallon Wheach;Fruit / Vegetable Beer;442;12.0;5.1
2331;Watershed IPA;American IPA;150;12.0;6.7
1669;Oakshire Amber Ale;American Amber / Red Ale;150;12.0;5.4
1668;Overcast Espresso Stout;American Stout;150;12.0;579.999.999.999.999
999;Watershed IPA (2013);American IPA;150;12.0;6.7
2247;Lake Monster;Baltic Porter;184;16.0;819.999.999.999.999
2071;London Homesick Ale;English Bitter;184;12.0;4.9
2070;Luchesa Lager;Keller Bier / Zwickel Bier;184;12.0;4.8
2069;Slow Ride;American Pale Ale (APA);184;12.0;4.8
2192;Occidental Hefeweizen;American Pale Wheat Ale;200;16.0;4.7
1130;Occidental Dunkel;Dunkelweizen;200;16.0;5.1
1129;Occidental Altbier;Altbier;200;16.0;5.0
1081;Occidental Kölsch;Kölsch;200;16.0;4.5
2335;Perpetual Darkness;Belgian Strong Dark Ale;148;12.0;9.2
2334;Clan Warrior;Scotch Ale / Wee Heavy;148;12.0;8.7
2333;Psycho Penguin Vanilla Porter;American Porter;148;12.0;5.4
1721;Heliocentric Hefeweizen;Hefeweizen;148;12.0;4.7
1720;Ghose Drifter Pale Ale;American Pale Ale (APA);148;12.0;5.1
1431;Ghost Rider Pale Ale (2013);American Pale Ale (APA);148;12.0;5.1
1430;Helios Hefeweizen (2013);Hefeweizen;148;12.0;4.7
1059;The Hole in Hadrian's Wall;Scottish Ale;471;16.0;9.5
1058;33 Select Brown Ale;American Brown Ale;471;16.0;6.5
603;Midwest Charm Farmhouse Ale;Saison / Farmhouse Ale;471;16.0;6.0
602;Boji Blue Pale Ale;American Pale Ale (APA);471;16.0;5.0
601;Winter Games Select #32 Stout;American Stout;471;16.0;5.7
600;Boji Beach Golden Rye Ale;Rye Beer;471;16.0;5.0
1828;Hopsmith Pale Lager;American Pale Lager;301;16.0;6.0
1487;Falling Down Brown Ale;American Brown Ale;301;16.0;6.5
1486;Resolution Rye Stout;American Stout;301;16.0;6.800.000.000.000.000
1485;Plowshare Porter;American Porter;301;16.0;5.5
1394;Old Forge Pumpkin Ale;Pumpkin Ale;301;16.0;4.6
1381;Endless Sun Ale;American Pale Wheat Ale;301;16.0;4.5
900;Celestial Blonde Ale;American Blonde Ale;301;16.0;6.5
891;Overbite IPA;American IPA;301;16.0;7.5
509;T-Rail Pale Ale;American Pale Ale (APA);301;16.0;5.5
508;Endless Summer Ale (2011);American Pale Wheat Ale;301;16.0;4.8
1530;Clem's Gold;American Pale Lager;390;16.0;5.3
1529;Lizzy's Red;American Amber / Red Lager;390;16.0;5.5
1528;Orlison India Pale Lager;American Pale Lager;390;16.0;6.7
1527;Brünette;Euro Dark Lager;390;16.0;4.2
1526;Havanüther;Light Lager;390;16.0;409.999.999.999.999
2113;Lyric Ale;Saison / Farmhouse Ale;216;12.0;6.5
2112;Atalanta;Saison / Farmhouse Ale;216;12.0;5.3
2302;Pinner Throwback IPA;American IPA;166;12.0;4.9
1883;Centennial State Pale Ale;American Pale Ale (APA);166;19.2;5.2
1859;Old Chub NITRO;Scotch Ale / Wee Heavy;166;16.0;8.0
1796;The CROWLER™;?;166;32.0;?
1790;CAN'D AID Foundation;?;166;12.0;?
1752;Icey.P.A.;American IPA;166;16.0;?
1751;One Nut Brown;English Brown Ale;166;12.0;5.0
1750;Birth IPA;American IPA;166;12.0;?
1444;Dale's Pale Ale;American Pale Ale (APA);166;12.0;6.5
1252;Dale's Pale Ale;American Pale Ale (APA);166;12.0;6.5
1167;Mama's Little Yella Pils;Czech Pilsener;166;19.2;5.3
993;oSKAr the G'Rauch;American IPA;166;19.2;8.5
992;oSKAr the G'Rauch;American IPA;166;16.0;8.5
955;Dale's Pale Ale;American Pale Ale (APA);166;19.2;6.5
933;The Deuce;American Brown Ale;166;16.0;7.000.000.000.000.000
892;Dale's Pale Ale (10 Year Anniversary);American Pale Ale (APA);166;12.0;6.5
828;Dale's Pale Ale (2012);American Pale Ale (APA);166;12.0;6.5
806;Gordon Imperial Red (2010);American Double / Imperial IPA;166;12.0;8.7
755;Dale's Pale Ale (2011);American Pale Ale (APA);166;12.0;6.5
754;Dale's Pale Ale (2010);American Pale Ale (APA);166;12.0;6.5
726;G'KNIGHT (16 oz.);American Double / Imperial IPA;166;16.0;8.7
720;15th Anniversary Abbey Ale (2012);Belgian Dark Ale;166;16.0;9.0
661;Chaka;Belgian Strong Pale Ale;166;16.0;8.0
585;HGH (Home Grown Hops): Part Duh;American Strong Ale;166;12.0;8.0
565;Deviant Dale's IPA;American Double / Imperial IPA;166;16.0;8.0
391;One Hit Wonder;American Double / Imperial IPA;166;12.0;9.0
388;G'KNIGHT (12 oz.);American Double / Imperial IPA;166;12.0;8.7
8;Ten Fidy Imperial Stout;Russian Imperial Stout;166;12.0;9.9
7;Mama's Little Yella Pils;Czech Pilsener;166;12.0;5.3
6;GUBNA Imperial IPA;American Double / Imperial IPA;166;12.0;9.9
5;Old Chub;Scottish Ale;166;12.0;8.0
4;Gordon Ale (2009);American Double / Imperial IPA;166;12.0;8.7
1;Dale's Pale Ale;American Pale Ale (APA);166;12.0;6.5
805;Gordon (2005);American Double / Imperial IPA;503;12.0;9.2
804;Ten Fidy Imperial Stout (2008);Russian Imperial Stout;503;12.0;9.5
803;Ten Fidy Imperial Stout (2007);Russian Imperial Stout;503;12.0;9.9
787;Old Chub (2008);Scottish Ale;503;12.0;8.0
786;Old Chub (2004);Scottish Ale;503;12.0;8.0
785;Old Chub (2003);Scottish Ale;503;12.0;8.0
745;Dale's Pale Ale (2008);American Pale Ale (APA);503;12.0;6.5
744;Dale's Pale Ale (2006);American Pale Ale (APA);503;12.0;6.5
743;Dale's Pale Ale (2004);American Pale Ale (APA);503;12.0;6.5
742;Dale's Pale Ale (2003);American Pale Ale (APA);503;12.0;6.5
741;Dale's Pale Ale (2002);American Pale Ale (APA);503;12.0;6.5
734;Leroy (2005);American Brown Ale;503;12.0;5.2
733;Gordon Beer (2006);American Double / Imperial IPA;503;12.0;8.7
1533;G'KNIGHT;American Double / Imperial IPA;389;12.0;8.7
1532;Ten Fidy;Russian Imperial Stout;389;12.0;9.9
1328;Deviant Dale's IPA;American Double / Imperial IPA;389;16.0;8.0
1175;Old Chub;Scottish Ale;389;12.0;8.0
1166;Dale's Pale Ale;American Pale Ale (APA);389;19.2;6.5
1065;Dale's Pale Ale;American Pale Ale (APA);389;12.0;6.5
1908;Fresh Slice White IPA;American White IPA;275;12.0;5.5
1946;Overgrown American Pale Ale;American Pale Ale (APA);261;12.0;5.5
1961;Ozark American Pale Ale;American Pale Ale (APA);259;12.0;4.0
1684;Hula Hoppie Session IPA;American IPA;341;12.0;4.8
927;Dirty Hippie Dark Wheat;American Dark Wheat Ale;341;12.0;5.3
1268;Rustic Red;Irish Red Ale;441;16.0;5.2
697;Stimulator Pale Ale;American Pale Ale (APA);441;16.0;5.3
696;Old Town Ale;Kölsch;441;16.0;4.5
695;Car 21;English Bitter;441;16.0;43.999.999.999.999.900
694;Cache La Porter;American Porter;441;16.0;5.0
1805;Rodeo Rye Pale Ale;American Pale Ale (APA);307;12.0;4.2
1048;Outlaw IPA;American IPA;307;12.0;6.2
1043;North Fork Lager;American Pale Lager;307;12.0;43.999.999.999.999.900
890;Payette Pale Ale;American Pale Ale (APA);307;12.0;4.8
775;Mutton Buster;American Brown Ale;307;12.0;5.5
1087;Side Kick Kölsch;Kölsch;468;12.0;5.0
1931;Fresh Cut Pilsner;American Pilsner;266;12.0;4.6
1930;Summer Session Ale;American Pale Wheat Ale;266;12.0;5.0
2238;Lobo Lito;Light Lager;187;12.0;4.0
2144;Robert Earl Keen Honey Pils;American Pilsner;187;12.0;5.0
2175;Mound Builder IPA;American IPA;205;12.0;6.5
2168;Amazon Princess IPA;American IPA;205;12.0;6.2
1956;Farmer's Daughter Wheat;American Pale Wheat Ale;205;12.0;4.2
1794;People's Pilsner;German Pilsener;205;12.0;4.5
2633;Hotbox Brown;American Brown Ale;13;12.0;5.5
2632;Gold;American Blonde Ale;13;12.0;4.8
2631;Black;American Black Ale;13;12.0;579.999.999.999.999
2630;98 Problems (Cuz A Hop Ain't One);American IPA;13;12.0;6.5
2629;Veteran’s Pale Ale (VPA);American Pale Ale (APA);13;12.0;5.0
2628;Grapefruit IPA;American IPA;13;12.0;5.0
1062;Pete's ESP Lager (1998);American Pale Lager;470;12.0;5.1
1061;Pete's Wicked Summer Brew (1995);American Pale Wheat Ale;470;12.0;4.7
1060;Pete's Wicked Bohemian Pilsner (1997);Czech Pilsener;470;12.0;4.9
1056;Pete's Wicked Pale Ale (1997);American Pale Ale (APA);470;12.0;?
1055;Pete's Wicked Summer Brew (2002);American Pale Wheat Ale;470;12.0;4.7
1054;Pete's Wicked Summer Brew (1997);American Pale Wheat Ale;470;12.0;4.7
1053;Pete's Wicked Summer Brew (1996);American Pale Wheat Ale;470;12.0;4.7
2635;Sparkle;American Pale Lager;11;16.0;409.999.999.999.999
1404;North 45 Amber Ale;American Amber / Red Ale;11;16.0;58.999.999.999.999.900
1403;Horny Monk;Dubbel;11;16.0;6.9
1402;Mind's Eye PA;American IPA;11;16.0;6.7
2312;Camelback;American IPA;157;12.0;6.1
1636;Local 5 Pale Ale;American Pale Ale (APA);355;16.0;559.999.999.999.999
1518;Devils Head Red Ale;American Amber / Red Ale;355;16.0;7.3
1384;Elephant Rock IPA;American IPA;355;12.0;7.000.000.000.000.000
1797;Black Bay Milk Stout;Milk / Sweet Stout;310;12.0;5.0
1437;Atom Splitter Pale Ale;American Pale Ale (APA);310;12.0;5.0
1791;Hot Date Ale;Chile Beer;314;16.0;6.0
1540;Masked Bandit IPA;American Black Ale;314;16.0;7.000.000.000.000.000
1491;Sweet Potato Ale;Fruit / Vegetable Beer;314;16.0;6.0
1335;Float Trip Ale;American Blonde Ale;314;16.0;4.5
847;Old Tom Porter;American Porter;314;16.0;5.5
846;Black Walnut Wheat;American Dark Wheat Ale;314;16.0;4.5
521;McKinney Eddy Amber Ale;American Amber / Red Ale;314;16.0;5.5
479;Missouri Mule India Pale Ale;American IPA;314;16.0;7.000.000.000.000.000
2559;Blood of the Unicorn;American Amber / Red Ale;52;16.0;6.5
1760;GreyBeard™ IPA;American IPA;324;12.0;6.9
1759;Pisgah Pale Ale;American Pale Ale (APA);324;12.0;5.7
1589;PONTO S.I.P.A.;American IPA;370;16.0;4.5
1457;Chronic Ale;American Amber / Red Ale;370;16.0;4.9
1191;Swami's India Pale Ale;American IPA;370;16.0;6.800.000.000.000.000
2336;New Cleveland Palesner;American Pilsner;147;12.0;5.0
2553;Mazzie;American Pale Ale (APA);55;12.0;5.4
1909;Big Chuck Barleywine;American Barleywine;274;12.0;9.9
335;Ponderosa IPA;American IPA;548;12.0;?
64;Liquid Amber Ale;American Amber / Red Ale;548;12.0;?
2360;Morning Wood Wheat (Current);American Pale Wheat Ale;135;12.0;58.999.999.999.999.900
1463;Hideout Helles;Munich Helles Lager;135;12.0;6.9
1462;Dead Eye Dunkel;Munich Dunkel Lager;135;12.0;6.0
1461;Peacemaker Pilsner;Czech Pilsener;135;12.0;579.999.999.999.999
711;Over the Rail Pale Ale;American Pale Ale (APA);135;12.0;5.7
188;Pallavicini Pilsner (2009);Czech Pilsener;135;12.0;579.999.999.999.999
